Record_ID,Hour_of_Day,Road_Type,Weather,Traffic_Density,Speed_Limit,Reported_Severity,NLP_Risk_Flag,Corrected_Severity
2919,4,Urban,Clear,47,40,0,0,0
2920,17,Highway,Clear,80,100,0,0,0
2921,17,Rural,Rain,89,60,0,0,0
2922,9,Rural,Fog,90,60,0,0,0
2923,2,Highway,Rain,43,100,0,0,0
2924,9,Highway,Clear,95,100,0,0,0
2925,2,Urban,Clear,32,40,0,0,0
2926,20,Highway,Clear,39,100,0,0,0
2927,12,Rural,Rain,31,60,0,0,0
2928,5,Urban,Fog,25,40,0,0,0
2929,14,Highway,Clear,34,100,0,0,0
2930,21,Rural,Clear,20,60,0,0,0
2931,2,Urban,Clear,33,40,0,0,0
2932,8,Urban,Clear,71,40,0,0,0
2933,11,Urban,Rain,20,40,0,0,0
2934,20,Urban,Clear,43,40,0,0,0
2935,23,Urban,Clear,45,40,0,0,0
2936,6,Rural,Clear,29,60,0,0,0
2937,7,Rural,Rain,21,60,0,0,0
2938,4,Rural,Rain,35,60,0,0,0
2939,17,Urban,Clear,88,40,0,0,0
2940,9,Highway,Rain,83,100,0,0,0
2941,18,Highway,Clear,90,100,0,0,0
2942,3,Urban,Clear,50,40,0,0,0
2943,12,Rural,Rain,41,60,0,0,0
2944,20,Rural,Clear,33,60,0,0,0
2945,2,Rural,Fog,43,60,0,0,0
2946,7,Rural,Clear,39,60,0,0,0
2947,12,Highway,Clear,31,100,0,0,0
2948,8,Urban,Clear,61,40,0,0,0
2949,17,Highway,Rain,72,100,0,1,1
2950,9,Highway,Clear,97,100,0,0,0
2951,19,Highway,Fog,98,100,0,0,0
2952,16,Urban,Rain,44,40,0,0,0
2953,7,Rural,Clear,42,60,0,0,0
2954,12,Highway,Clear,53,100,0,0,0
2955,9,Urban,Clear,79,40,0,0,0
2956,17,Urban,Rain,86,40,0,0,0
2957,4,Urban,Clear,39,40,0,0,0
2958,2,Rural,Snow,36,60,0,0,0
2959,14,Urban,Clear,35,40,0,0,0
2960,18,Rural,Clear,80,60,0,0,0
2961,1,Highway,Snow,48,100,1,1,1
2962,20,Highway,Rain,38,100,0,0,0
2963,6,Urban,Clear,34,40,0,0,0
2964,22,Urban,Snow,31,40,0,0,0
2965,10,Urban,Fog,82,40,0,0,0
2966,8,Urban,Clear,65,40,0,0,0
2967,17,Urban,Rain,90,40,0,0,0
2968,20,Urban,Clear,24,40,0,0,0
2969,8,Rural,Fog,73,60,0,0,0
2970,8,Rural,Clear,76,60,0,0,0
2971,23,Urban,Fog,48,40,0,0,0
2972,6,Rural,Clear,46,60,0,0,0
2973,16,Rural,Rain,48,60,0,0,0
2974,14,Highway,Clear,37,100,0,0,0
2975,13,Urban,Clear,31,40,0,0,0
2976,6,Urban,Clear,28,40,0,0,0
2977,16,Rural,Fog,36,60,0,0,0
2978,22,Highway,Clear,49,100,0,0,0
2979,1,Rural,Clear,48,60,0,0,0
2980,8,Urban,Fog,79,40,0,0,0
2981,19,Rural,Rain,75,60,0,0,0
2982,10,Rural,Rain,67,60,0,0,0
2983,0,Urban,Rain,28,40,0,0,0
2984,9,Rural,Clear,79,60,0,0,0
2985,18,Highway,Clear,80,100,0,0,0
2986,20,Urban,Clear,31,40,0,0,0
2987,12,Urban,Fog,47,40,0,0,0
2988,0,Urban,Rain,48,40,0,0,0
2989,0,Urban,Fog,49,40,0,0,0
2990,11,Rural,Clear,25,60,0,0,0
2991,18,Urban,Rain,64,40,0,0,0
2992,2,Urban,Rain,28,40,0,0,0
2993,5,Rural,Snow,20,60,0,0,0
2994,23,Rural,Rain,39,60,0,0,0
2995,5,Highway,Clear,60,100,0,0,0
2996,23,Urban,Rain,21,40,0,0,0
2997,20,Rural,Clear,35,60,0,0,0
2998,23,Urban,Clear,27,40,0,0,0
2999,6,Highway,Clear,32,100,0,0,0
3000,1,Rural,Clear,27,60,0,0,0
3001,20,Urban,Clear,28,40,0,0,0
3002,8,Highway,Clear,83,100,0,0,0
3003,4,Urban,Clear,47,40,0,0,0
3004,4,Rural,Rain,26,60,0,0,0
3005,17,Urban,Clear,64,40,0,0,0
3006,8,Rural,Clear,87,60,0,0,0
3007,8,Rural,Fog,67,60,0,0,0
3008,9,Rural,Clear,67,60,0,0,0
3009,3,Urban,Clear,49,40,0,0,0
3010,18,Highway,Clear,99,100,0,0,0
3011,13,Rural,Clear,32,60,0,0,0
3012,14,Urban,Clear,36,40,0,0,0
3013,2,Urban,Clear,47,40,0,0,0
3014,11,Urban,Rain,42,40,0,0,0
3015,5,Highway,Clear,57,100,0,0,0
3016,1,Urban,Clear,36,40,0,0,0
3017,11,Urban,Clear,48,40,0,0,0
3018,0,Urban,Clear,28,40,0,0,0
3019,19,Urban,Snow,66,40,0,0,0
3020,9,Urban,Snow,66,40,0,0,0
3021,22,Highway,Rain,35,100,1,1,1
3022,21,Highway,Clear,32,100,0,0,0
3023,18,Urban,Fog,80,40,0,0,0
3024,1,Urban,Fog,48,40,0,0,0
3025,23,Highway,Clear,36,100,0,0,0
3026,11,Urban,Snow,41,40,0,0,0
3027,18,Highway,Clear,74,100,0,0,0
3028,15,Highway,Rain,52,100,0,0,0
3029,18,Urban,Rain,60,40,0,0,0
3030,11,Rural,Rain,29,60,0,0,0
3031,16,Highway,Clear,32,100,0,0,0
3032,7,Rural,Clear,21,60,0,0,0
3033,23,Urban,Clear,45,40,0,0,0
3034,21,Urban,Fog,43,40,0,0,0
3035,23,Rural,Rain,26,60,0,0,0
3036,17,Urban,Clear,81,40,0,0,0
3037,22,Rural,Clear,29,60,0,0,0
3038,1,Urban,Clear,32,40,0,0,0
3039,1,Rural,Clear,48,60,0,0,0
3040,0,Rural,Clear,39,60,0,0,0
3041,6,Highway,Clear,56,100,0,0,0
3042,19,Rural,Clear,75,60,0,0,0
3043,8,Rural,Rain,70,60,0,0,0
3044,6,Highway,Clear,60,100,0,0,0
3045,4,Highway,Clear,57,100,0,0,0
3046,4,Highway,Fog,42,100,0,1,1
3047,19,Rural,Clear,88,60,0,0,0
3048,7,Rural,Fog,22,60,0,0,0
3049,19,Rural,Clear,88,60,0,0,0
3050,20,Urban,Rain,46,40,0,0,0
3051,3,Urban,Clear,23,40,0,0,0
3052,5,Highway,Fog,56,100,0,0,0
3053,10,Rural,Clear,70,60,0,0,0
3054,22,Rural,Rain,30,60,0,0,0
3055,12,Rural,Fog,22,60,0,0,0
3056,7,Rural,Clear,43,60,0,0,0
3057,10,Highway,Clear,90,100,0,0,0
3058,21,Rural,Rain,23,60,0,0,0
3059,10,Urban,Clear,62,40,0,0,0
3060,9,Urban,Clear,76,40,0,0,0
3061,20,Highway,Clear,50,100,0,0,0
3062,23,Rural,Rain,47,60,0,0,0
3063,5,Highway,Rain,43,100,0,0,0
3064,23,Highway,Clear,31,100,1,1,1
3065,8,Rural,Rain,70,60,0,0,0
3066,23,Highway,Rain,46,100,0,1,1
3067,20,Highway,Clear,58,100,0,0,0
3068,9,Urban,Clear,84,40,0,0,0
3069,12,Rural,Clear,37,60,0,0,0
3070,13,Rural,Clear,45,60,0,0,0
3071,4,Urban,Clear,50,40,0,0,0
3072,21,Urban,Clear,23,40,0,0,0
3073,8,Highway,Rain,74,100,0,0,0
3074,12,Rural,Clear,50,60,0,0,0
3075,3,Rural,Clear,22,60,0,0,0
3076,10,Highway,Snow,82,100,1,1,1
3077,1,Urban,Fog,42,40,0,0,0
3078,11,Urban,Snow,45,40,0,0,0
3079,1,Highway,Clear,40,100,0,0,0
3080,12,Highway,Clear,33,100,0,0,0
3081,5,Highway,Clear,49,100,0,0,0
3082,2,Highway,Clear,46,100,0,1,1
3083,1,Rural,Clear,42,60,0,0,0
3084,13,Urban,Rain,20,40,0,0,0
3085,16,Highway,Snow,57,100,1,1,1
3086,9,Rural,Rain,73,60,0,0,0
3087,5,Rural,Clear,35,60,0,0,0
3088,3,Highway,Rain,51,100,0,1,1
3089,3,Highway,Rain,51,100,1,1,1
3090,5,Rural,Clear,32,60,0,0,0
3091,9,Rural,Clear,78,60,0,0,0
3092,10,Highway,Fog,90,100,0,0,0
3093,20,Highway,Clear,30,100,0,0,0
3094,23,Highway,Clear,42,100,1,1,1
3095,20,Urban,Clear,38,40,0,0,0
3096,5,Highway,Clear,50,100,0,0,0
3097,5,Highway,Rain,54,100,0,0,0
3098,17,Urban,Fog,83,40,0,0,0
3099,17,Urban,Rain,88,40,0,0,0
3100,21,Highway,Rain,30,100,0,0,0
3101,4,Highway,Clear,33,100,1,1,1
3102,12,Rural,Clear,48,60,0,0,0
3103,4,Urban,Clear,25,40,0,0,0
3104,18,Rural,Rain,71,60,0,0,0
3105,14,Highway,Clear,54,100,0,0,0
3106,8,Urban,Rain,66,40,0,0,0
3107,21,Rural,Rain,50,60,0,0,0
3108,19,Highway,Clear,72,100,0,0,0
3109,2,Rural,Clear,45,60,0,0,0
3110,12,Urban,Clear,32,40,0,0,0
3111,5,Highway,Clear,44,100,0,0,0
3112,11,Urban,Clear,49,40,0,0,0
3113,1,Highway,Clear,30,100,1,1,1
3114,20,Rural,Clear,47,60,0,0,0
3115,6,Urban,Rain,21,40,0,0,0
3116,9,Rural,Clear,86,60,0,0,0
3117,22,Highway,Clear,58,100,0,0,0
3118,1,Rural,Rain,24,60,0,0,0
3119,9,Highway,Rain,83,100,1,1,1
3120,1,Urban,Rain,39,40,0,0,0
3121,23,Rural,Clear,49,60,0,0,0
3122,15,Highway,Clear,60,100,0,0,0
3123,1,Highway,Clear,43,100,1,1,1
3124,5,Highway,Clear,57,100,0,0,0
3125,6,Urban,Clear,49,40,0,0,0
3126,1,Urban,Clear,48,40,0,0,0
3127,14,Highway,Clear,35,100,0,0,0
3128,6,Rural,Clear,21,60,0,0,0
3129,22,Rural,Fog,49,60,0,0,0
3130,11,Urban,Clear,43,40,0,0,0
3131,23,Urban,Clear,25,40,0,0,0
3132,21,Rural,Clear,38,60,0,0,0
3133,8,Urban,Rain,79,40,0,0,0
3134,12,Highway,Clear,39,100,0,0,0
3135,22,Rural,Clear,20,60,0,0,0
3136,22,Urban,Clear,32,40,0,0,0
3137,2,Urban,Clear,21,40,0,0,0
3138,16,Urban,Clear,38,40,0,0,0
3139,19,Urban,Rain,72,40,0,0,0
3140,23,Highway,Rain,43,100,0,1,1
3141,22,Highway,Fog,37,100,1,1,1
3142,20,Highway,Clear,34,100,0,0,0
3143,23,Rural,Clear,41,60,0,0,0
3144,20,Highway,Clear,41,100,0,0,0
3145,0,Rural,Clear,37,60,0,0,0
3146,7,Highway,Rain,33,100,0,0,0
3147,6,Urban,Clear,20,40,0,0,0
3148,12,Highway,Clear,46,100,0,0,0
3149,15,Rural,Clear,47,60,0,0,0
3150,0,Rural,Clear,33,60,0,0,0
3151,4,Urban,Clear,42,40,0,0,0
3152,23,Urban,Rain,43,40,0,0,0
3153,18,Rural,Clear,67,60,0,0,0
3154,19,Rural,Fog,83,60,0,0,0
3155,3,Urban,Clear,26,40,0,0,0
3156,8,Urban,Rain,82,40,0,0,0
3157,5,Rural,Clear,40,60,0,0,0
3158,18,Highway,Rain,88,100,0,0,0
3159,1,Highway,Clear,36,100,1,1,1
3160,15,Urban,Clear,37,40,0,0,0
3161,22,Rural,Rain,44,60,0,0,0
3162,18,Rural,Clear,61,60,0,0,0
3163,9,Rural,Clear,81,60,0,0,0
3164,21,Highway,Clear,53,100,0,0,0
3165,10,Highway,Clear,93,100,0,0,0
3166,13,Highway,Fog,43,100,0,0,0
3167,22,Urban,Clear,37,40,0,0,0
3168,18,Urban,Clear,81,40,0,0,0
3169,20,Rural,Fog,25,60,0,0,0
3170,11,Highway,Rain,38,100,0,0,0
3171,1,Highway,Rain,58,100,1,1,1
3172,8,Rural,Fog,79,60,0,0,0
3173,13,Urban,Clear,45,40,0,0,0
3174,2,Rural,Clear,22,60,0,0,0
3175,7,Urban,Clear,40,40,0,0,0
3176,1,Highway,Clear,44,100,0,0,0
3177,12,Urban,Clear,22,40,0,0,0
3178,22,Highway,Clear,58,100,1,1,1
3179,17,Highway,Clear,84,100,0,0,0
3180,4,Rural,Clear,44,60,0,0,0
3181,8,Highway,Rain,77,100,1,1,1
3182,3,Rural,Rain,32,60,0,0,0
3183,10,Highway,Clear,96,100,0,0,0
3184,19,Urban,Clear,61,40,0,0,0
3185,7,Highway,Rain,60,100,0,0,0
3186,3,Highway,Clear,37,100,0,0,0
3187,18,Highway,Clear,77,100,0,0,0
3188,0,Rural,Clear,26,60,0,0,0
3189,10,Highway,Clear,80,100,0,0,0
3190,3,Rural,Clear,23,60,0,0,0
3191,14,Highway,Clear,35,100,0,0,0
3192,23,Highway,Clear,56,100,1,1,1
3193,8,Urban,Clear,71,40,0,0,0
3194,3,Highway,Clear,43,100,0,1,1
3195,6,Highway,Clear,53,100,0,0,0
3196,18,Rural,Clear,64,60,0,0,0
3197,0,Highway,Clear,53,100,1,1,1
3198,4,Urban,Clear,40,40,0,0,0
3199,5,Rural,Clear,41,60,0,0,0
3200,0,Urban,Clear,37,40,0,0,0
3201,5,Highway,Clear,58,100,0,0,0
3202,18,Rural,Rain,72,60,0,0,0
3203,15,Urban,Fog,42,40,0,0,0
3204,11,Highway,Clear,32,100,0,0,0
3205,12,Urban,Clear,21,40,0,0,0
3206,7,Rural,Clear,27,60,0,0,0
3207,1,Urban,Clear,44,40,0,0,0
3208,23,Urban,Clear,47,40,0,0,0
3209,8,Rural,Clear,77,60,0,0,0
3210,3,Rural,Clear,21,60,0,0,0
3211,23,Urban,Clear,34,40,0,0,0
3212,4,Rural,Rain,33,60,0,0,0
3213,7,Highway,Rain,58,100,0,0,0
3214,8,Rural,Rain,77,60,0,0,0
3215,19,Highway,Rain,71,100,0,0,0
3216,0,Rural,Clear,22,60,0,0,0
3217,13,Urban,Clear,35,40,0,0,0
3218,3,Urban,Clear,45,40,0,0,0
3219,15,Urban,Clear,22,40,0,0,0
3220,11,Rural,Clear,38,60,0,0,0
3221,2,Highway,Rain,32,100,1,1,1
3222,1,Urban,Fog,50,40,0,0,0
3223,9,Urban,Clear,74,40,0,0,0
3224,10,Urban,Clear,87,40,0,0,0
3225,12,Rural,Clear,44,60,0,0,0
3226,15,Urban,Rain,20,40,0,0,0
3227,6,Rural,Clear,32,60,0,0,0
3228,9,Rural,Rain,89,60,0,0,0
3229,3,Rural,Clear,36,60,0,0,0
3230,8,Rural,Clear,64,60,0,0,0
3231,0,Urban,Clear,26,40,0,0,0
3232,18,Urban,Clear,87,40,0,0,0
3233,16,Highway,Clear,30,100,0,0,0
3234,1,Highway,Clear,30,100,0,0,0
3235,7,Highway,Clear,49,100,0,0,0
3236,15,Urban,Clear,45,40,0,0,0
3237,9,Highway,Clear,91,100,0,0,0
3238,18,Highway,Clear,74,100,0,0,0
3239,4,Rural,Rain,23,60,0,0,0
3240,11,Highway,Clear,47,100,0,0,0
3241,7,Rural,Clear,21,60,0,0,0
3242,4,Urban,Clear,22,40,0,0,0
3243,16,Rural,Clear,40,60,0,0,0
3244,5,Rural,Clear,39,60,0,0,0
3245,7,Rural,Clear,46,60,0,0,0
3246,10,Rural,Rain,81,60,0,0,0
3247,4,Rural,Rain,42,60,0,0,0
3248,5,Urban,Clear,21,40,0,0,0
3249,10,Highway,Clear,94,100,0,0,0
3250,9,Rural,Clear,75,60,0,0,0
3251,2,Rural,Clear,42,60,0,0,0
3252,15,Urban,Clear,27,40,0,0,0
3253,5,Rural,Rain,25,60,0,0,0
3254,22,Rural,Rain,42,60,0,0,0
3255,21,Rural,Clear,41,60,0,0,0
3256,8,Urban,Clear,81,40,0,0,0
3257,22,Rural,Clear,21,60,0,0,0
3258,19,Rural,Clear,62,60,0,0,0
3259,11,Highway,Clear,60,100,0,0,0
3260,7,Highway,Rain,52,100,1,1,1
3261,5,Urban,Fog,35,40,0,0,0
3262,6,Urban,Fog,42,40,0,0,0
3263,9,Urban,Clear,63,40,0,0,0
3264,10,Highway,Clear,99,100,0,0,0
3265,22,Rural,Clear,30,60,0,0,0
3266,14,Highway,Rain,60,100,0,0,0
3267,20,Urban,Rain,33,40,0,0,0
3268,8,Highway,Clear,76,100,0,0,0
3269,18,Highway,Snow,81,100,0,0,0
3270,9,Highway,Clear,91,100,0,0,0
3271,19,Urban,Rain,87,40,0,0,0
3272,4,Rural,Rain,30,60,0,0,0
3273,15,Urban,Clear,27,40,0,0,0
3274,0,Highway,Rain,59,100,1,1,1
3275,23,Rural,Fog,23,60,0,0,0
3276,1,Rural,Clear,48,60,0,0,0
3277,15,Rural,Clear,47,60,0,0,0
3278,13,Urban,Rain,49,40,0,0,0
3279,17,Highway,Clear,83,100,0,0,0
3280,19,Urban,Rain,84,40,0,0,0
3281,8,Highway,Clear,97,100,0,0,0
3282,22,Urban,Clear,27,40,0,0,0
3283,10,Highway,Rain,92,100,0,0,0
3284,9,Rural,Rain,60,60,0,0,0
3285,23,Highway,Rain,56,100,1,1,1
3286,14,Highway,Rain,35,100,0,0,0
3287,2,Urban,Fog,31,40,0,0,0
3288,15,Rural,Clear,22,60,0,0,0
3289,10,Urban,Clear,87,40,0,0,0
3290,17,Rural,Clear,79,60,0,0,0
3291,2,Rural,Clear,25,60,0,0,0
3292,9,Rural,Rain,83,60,0,0,0
3293,18,Rural,Fog,64,60,0,0,0
3294,4,Rural,Clear,44,60,0,0,0
3295,4,Urban,Rain,46,40,0,0,0
3296,16,Urban,Clear,23,40,0,0,0
3297,6,Rural,Rain,32,60,0,0,0
3298,11,Rural,Clear,31,60,0,0,0
3299,6,Urban,Clear,22,40,0,0,0
3300,10,Rural,Fog,90,60,0,0,0
3301,19,Rural,Fog,85,60,0,0,0
3302,14,Highway,Rain,57,100,0,0,0
3303,22,Rural,Clear,41,60,0,0,0
3304,4,Highway,Clear,52,100,0,0,0
3305,3,Rural,Clear,33,60,0,0,0
3306,20,Urban,Fog,21,40,0,0,0
3307,0,Rural,Rain,34,60,1,1,1
3308,5,Rural,Clear,21,60,0,0,0
3309,1,Urban,Rain,23,40,0,0,0
3310,8,Highway,Clear,72,100,0,0,0
3311,0,Urban,Snow,34,40,0,0,0
3312,8,Rural,Clear,69,60,0,0,0
3313,2,Rural,Rain,21,60,0,0,0
3314,13,Highway,Clear,49,100,0,0,0
3315,7,Rural,Clear,20,60,0,0,0
3316,1,Highway,Rain,41,100,0,1,1
3317,5,Highway,Clear,42,100,0,0,0
3318,12,Rural,Clear,36,60,0,0,0
3319,22,Highway,Clear,58,100,0,0,0
3320,22,Rural,Clear,50,60,0,0,0
3321,13,Urban,Clear,43,40,0,0,0
3322,15,Rural,Rain,35,60,0,0,0
3323,10,Highway,Clear,77,100,0,0,0
3324,16,Urban,Clear,20,40,0,0,0
3325,16,Urban,Fog,22,40,0,0,0
3326,23,Rural,Clear,36,60,0,0,0
3327,7,Highway,Fog,30,100,0,0,0
3328,22,Rural,Clear,34,60,0,0,0
3329,19,Urban,Clear,66,40,0,0,0
3330,0,Highway,Rain,32,100,1,1,1
3331,22,Highway,Clear,57,100,0,0,0
3332,12,Urban,Clear,24,40,0,0,0
3333,13,Urban,Clear,42,40,0,0,0
3334,9,Highway,Fog,75,100,0,0,0
3335,10,Highway,Clear,81,100,0,0,0
3336,19,Urban,Clear,68,40,0,0,0
3337,7,Urban,Rain,28,40,0,0,0
3338,4,Highway,Snow,60,100,1,1,1
3339,6,Highway,Snow,55,100,0,0,0
3340,9,Highway,Rain,94,100,0,0,0
3341,17,Rural,Clear,72,60,0,0,0
3342,18,Rural,Fog,61,60,0,0,0
3343,3,Urban,Snow,25,40,0,0,0
3344,0,Urban,Fog,22,40,0,0,0
3345,15,Urban,Rain,43,40,0,0,0
3346,11,Urban,Fog,28,40,0,0,0
3347,7,Urban,Clear,21,40,0,0,0
3348,15,Urban,Clear,27,40,0,0,0
3349,3,Urban,Clear,33,40,0,0,0
3350,2,Rural,Fog,24,60,0,0,0
3351,18,Rural,Rain,62,60,0,0,0
3352,16,Urban,Fog,49,40,0,0,0
3353,17,Highway,Rain,91,100,0,1,1
3354,2,Urban,Clear,25,40,0,0,0
3355,3,Urban,Fog,28,40,0,0,0
3356,20,Highway,Clear,53,100,0,0,0
3357,1,Highway,Clear,30,100,1,1,1
3358,12,Rural,Fog,48,60,0,0,0
3359,16,Rural,Rain,32,60,0,0,0
3360,23,Rural,Clear,43,60,0,0,0
3361,9,Rural,Fog,66,60,0,0,0
3362,21,Urban,Rain,44,40,0,0,0
3363,8,Rural,Clear,73,60,0,0,0
3364,2,Highway,Clear,37,100,1,1,1
3365,10,Highway,Rain,70,100,0,0,0
3366,22,Urban,Fog,24,40,0,0,0
3367,16,Rural,Fog,33,60,0,0,0
3368,14,Highway,Fog,52,100,0,0,0
3369,17,Urban,Clear,68,40,0,0,0
3370,23,Highway,Fog,53,100,1,1,1
3371,5,Highway,Rain,35,100,0,0,0
3372,14,Highway,Clear,56,100,0,0,0
3373,2,Highway,Rain,57,100,1,1,1
3374,10,Urban,Clear,65,40,0,0,0
3375,17,Urban,Clear,87,40,0,0,0
3376,18,Highway,Snow,81,100,0,0,0
3377,11,Highway,Fog,34,100,0,1,1
3378,3,Urban,Fog,40,40,0,0,0
3379,16,Rural,Clear,40,60,0,0,0
3380,1,Urban,Rain,48,40,0,0,0
3381,14,Highway,Rain,36,100,0,0,0
3382,14,Urban,Clear,25,40,0,0,0
3383,6,Highway,Clear,51,100,0,0,0
3384,11,Urban,Rain,38,40,0,0,0
3385,17,Urban,Clear,67,40,0,0,0
3386,15,Highway,Fog,31,100,0,0,0
3387,2,Urban,Clear,38,40,0,0,0
3388,18,Highway,Snow,93,100,0,0,0
3389,1,Highway,Clear,50,100,0,0,0
3390,12,Highway,Rain,42,100,0,0,0
3391,16,Rural,Fog,38,60,0,0,0
3392,5,Urban,Rain,50,40,0,0,0
3393,10,Rural,Clear,89,60,0,0,0
3394,2,Highway,Fog,36,100,1,1,1
3395,5,Urban,Rain,32,40,0,0,0
3396,4,Urban,Clear,36,40,0,0,0
3397,19,Highway,Rain,89,100,0,0,0
3398,11,Rural,Clear,38,60,0,0,0
3399,21,Highway,Fog,36,100,1,1,1
3400,16,Urban,Clear,47,40,0,0,0
3401,12,Urban,Rain,34,40,0,0,0
3402,9,Rural,Clear,90,60,0,0,0
3403,9,Rural,Clear,85,60,0,0,0
3404,18,Highway,Rain,83,100,0,0,0
3405,0,Urban,Fog,45,40,0,0,0
3406,17,Highway,Clear,87,100,0,0,0
3407,15,Urban,Fog,30,40,0,0,0
3408,3,Urban,Clear,50,40,0,0,0
3409,19,Urban,Clear,82,40,0,0,0
3410,8,Highway,Rain,78,100,0,0,0
3411,14,Rural,Clear,48,60,0,0,0
3412,11,Rural,Rain,26,60,0,0,0
3413,16,Rural,Rain,50,60,0,0,0
3414,16,Urban,Rain,45,40,0,0,0
3415,9,Highway,Clear,75,100,0,0,0
3416,3,Highway,Clear,56,100,1,1,1
3417,0,Highway,Clear,38,100,1,1,1
3418,19,Highway,Clear,96,100,0,0,0
3419,1,Urban,Rain,43,40,0,0,0
3420,22,Urban,Rain,43,40,0,0,0
3421,20,Urban,Rain,46,40,0,0,0
3422,23,Rural,Clear,23,60,0,0,0
3423,11,Highway,Clear,49,100,0,0,0
3424,3,Rural,Rain,50,60,0,0,0
3425,2,Urban,Rain,50,40,0,0,0
3426,23,Rural,Rain,41,60,0,0,0
3427,12,Highway,Clear,43,100,0,0,0
3428,10,Rural,Clear,68,60,0,0,0
3429,12,Rural,Clear,31,60,0,0,0
3430,2,Rural,Clear,36,60,0,0,0
3431,11,Rural,Clear,48,60,0,0,0
3432,21,Highway,Rain,39,100,1,1,1
3433,11,Rural,Rain,32,60,0,0,0
3434,6,Highway,Clear,42,100,0,0,0
3435,19,Rural,Clear,77,60,0,0,0
3436,10,Urban,Fog,70,40,0,0,0
3437,8,Urban,Clear,90,40,0,0,0
3438,10,Highway,Clear,98,100,0,0,0
3439,7,Highway,Clear,46,100,0,0,0
3440,7,Urban,Clear,40,40,0,0,0
3441,11,Urban,Clear,23,40,0,0,0
3442,19,Urban,Snow,79,40,0,0,0
3443,16,Rural,Rain,31,60,0,0,0
3444,6,Highway,Rain,50,100,0,0,0
3445,22,Rural,Clear,37,60,0,0,0
3446,0,Urban,Clear,49,40,0,0,0
3447,12,Urban,Clear,32,40,0,0,0
3448,20,Highway,Clear,44,100,0,0,0
3449,21,Highway,Clear,35,100,0,0,0
3450,18,Rural,Fog,62,60,0,0,0
3451,7,Rural,Fog,39,60,0,0,0
3452,11,Rural,Clear,31,60,0,0,0
3453,10,Urban,Clear,86,40,0,0,0
3454,13,Highway,Clear,52,100,0,0,0
3455,18,Urban,Clear,88,40,0,0,0
3456,21,Urban,Rain,23,40,0,0,0
3457,8,Urban,Rain,88,40,0,0,0
3458,22,Urban,Rain,47,40,0,0,0
3459,3,Urban,Rain,50,40,0,0,0
3460,20,Urban,Clear,48,40,0,0,0
3461,4,Highway,Clear,52,100,0,0,0
3462,5,Urban,Snow,47,40,0,0,0
3463,15,Highway,Clear,45,100,0,0,0
3464,6,Highway,Clear,57,100,0,0,0
3465,7,Urban,Clear,20,40,0,0,0
3466,6,Rural,Rain,24,60,0,0,0
3467,1,Highway,Clear,54,100,1,1,1
3468,22,Urban,Rain,43,40,0,0,0
3469,7,Urban,Clear,40,40,0,0,0
3470,9,Rural,Clear,64,60,0,0,0
3471,7,Highway,Rain,36,100,0,0,0
3472,0,Urban,Rain,25,40,0,0,0
3473,19,Rural,Clear,80,60,0,0,0
3474,3,Urban,Rain,39,40,0,0,0
3475,16,Highway,Snow,60,100,0,0,0
3476,17,Highway,Snow,82,100,0,0,0
3477,3,Urban,Clear,30,40,0,0,0
3478,7,Highway,Fog,30,100,0,0,0
3479,9,Rural,Rain,72,60,0,0,0
3480,9,Urban,Clear,82,40,0,0,0
3481,16,Urban,Rain,40,40,0,0,0
3482,20,Highway,Clear,55,100,0,0,0
3483,22,Rural,Snow,23,60,0,0,0
3484,6,Rural,Fog,41,60,0,0,0
3485,8,Highway,Clear,71,100,0,0,0
3486,13,Rural,Rain,41,60,0,0,0
3487,9,Urban,Clear,66,40,0,0,0
3488,13,Highway,Rain,50,100,0,0,0
3489,10,Rural,Clear,69,60,0,0,0
3490,8,Rural,Clear,61,60,0,0,0
3491,12,Highway,Rain,45,100,0,0,0
3492,0,Highway,Clear,60,100,0,0,0
3493,16,Highway,Clear,45,100,0,0,0
3494,23,Urban,Clear,21,40,0,0,0
3495,9,Rural,Rain,90,60,0,0,0
3496,0,Rural,Clear,42,60,0,0,0
3497,17,Highway,Clear,72,100,0,0,0
3498,6,Rural,Clear,35,60,0,0,0
3499,21,Highway,Clear,42,100,0,0,0
3500,4,Rural,Clear,44,60,0,0,0
3501,14,Urban,Snow,42,40,0,0,0
3502,3,Rural,Snow,41,60,0,0,0
3503,10,Urban,Clear,72,40,0,0,0
3504,16,Highway,Rain,46,100,1,1,1
3505,18,Highway,Clear,70,100,0,0,0
3506,22,Urban,Clear,45,40,0,0,0
3507,7,Rural,Rain,36,60,0,0,0
3508,3,Rural,Rain,26,60,0,0,0
3509,16,Rural,Clear,26,60,0,0,0
3510,14,Highway,Clear,50,100,0,0,0
3511,13,Urban,Clear,43,40,0,0,0
3512,16,Urban,Clear,37,40,0,0,0
3513,5,Urban,Clear,25,40,0,0,0
3514,17,Urban,Clear,83,40,0,0,0
3515,7,Rural,Snow,22,60,0,0,0
3516,11,Rural,Rain,50,60,0,0,0
3517,23,Urban,Fog,35,40,0,0,0
3518,8,Rural,Fog,82,60,0,0,0
3519,8,Urban,Clear,62,40,0,0,0
3520,16,Urban,Fog,28,40,0,0,0
3521,0,Rural,Clear,47,60,0,0,0
3522,10,Rural,Fog,84,60,0,0,0
3523,17,Rural,Clear,72,60,0,0,0
